duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,label,attack_type,bytes_ratio,total_bytes,error_ratio,service_similarity,bytes_per_second,login_risk,conn_density
9.22,1143.0,1180.0,0,0,0,3,0,1,0.0,9,40.0,0.007,0.032,0.857,0.047,193,78,0,normal,1.0315,2323.0,0.0195,0.81,251.925,0.0,0.0464
46.72,456.0,8556.0,0,0,0,24,0,1,15.010000000000218,4,4.0,0.063,0.074,0.788,0.195,8,16,1,r2l_exfiltration,18.7221,9012.0,0.0685,0.593,192.8897,15.010000000000218,0.4444
3.05,509.0,502.0,0,0,0,1,10,0,3.0,88,1.0,0.146,0.52,0.502,0.074,2,6,1,brute_force,0.9843,1011.0,0.333,0.428,331.3668,23.0,29.3333
1.45,1739.0,982.0,0,0,0,1,0,1,0.0,15,14.0,0.04,0.003,0.94,0.058,234,223,0,normal,0.5644,2721.0,0.0215,0.882,1875.2584,0.0,0.0638
0.02,1424.0,1106.0,0,0,0,0,0,1,0.0,25,16.0,0.029,0.007,0.871,0.096,252,220,0,normal,0.7761,2530.0,0.018,0.775,120476.1905,0.0,0.0988
10.03,1177.0,1656.0,0,0,0,3,0,1,0.0,41,28.0,0.027,0.026,0.879,0.063,139,197,0,normal,1.4058,2833.0,0.0265,0.816,282.4245,0.0,0.2929
0.38,2003.0,1706.0,0,0,0,4,1,1,0.0,37,25.0,0.021,0.005,0.891,0.014,213,61,0,normal,0.8513,3709.0,0.013,0.877,9734.9081,2.0,0.1729
1.29,1175.0,897.0,0,0,0,1,0,1,0.0,38,22.0,0.006,0.002,0.959,0.069,179,137,0,normal,0.7628,2072.0,0.004,0.89,1604.9574,0.0,0.2111
4.89,1728.0,1531.0,0,0,0,0,0,1,0.0,3,43.0,0.027,0.009,0.933,0.021,180,206,0,normal,0.8855,3259.0,0.018,0.912,666.3259,0.0,0.0166
0.43,9276.0,0.0,0,1,0,1,0,0,0.0,264,312.0,0.964,0.076,0.913,0.001,3,1,1,dos,0.0,9276.0,0.52,0.912,21522.0418,0.0,66.0
0.04,233.0,92.0,0,0,0,2,0,0,0.0,471,14.0,0.008,0.518,0.193,0.862,252,7,1,probe,0.3932,325.0,0.263,-0.669,7926.8293,0.0,1.8617
2.51,652.0,286.0,0,0,0,5,6,0,1.0,38,6.0,0.058,0.812,0.935,0.199,37,14,1,brute_force,0.438,938.0,0.435,0.736,373.5564,13.0,1.0
0.05,164.0,115.0,0,0,0,1,0,0,0.0,219,14.0,0.291,0.886,0.035,0.9540100000000001,37,28,1,probe,0.697,279.0,0.5885,-0.919,5470.5882,0.0,5.7632
2.01,1411.0,591.0,0,0,0,2,0,1,0.0,4,8.0,0.013,0.015,0.834,0.085,239,51,0,normal,0.4186,2002.0,0.014,0.749,995.5246,0.0,0.0167
5.76,540.0,388.0,0,0,0,4,9,0,4.0,59,6.0,0.145,0.721,0.757,0.118,11,8,1,brute_force,0.7172,928.0,0.433,0.639,161.0831,22.0,4.9167
17.24,1139.0,1523.0,0,0,0,1,0,1,0.0,47,38.0,0.009,0.022,0.922,0.062,211,111,0,normal,1.336,2662.0,0.0155,0.86,154.3994,0.0,0.2217
4.37,1611.0,1252.0,0,0,0,4,0,1,0.0,45,27.0,0.006,0.025,0.884,0.025,208,88,0,normal,0.7767,2863.0,0.0155,0.859,654.9989,0.0,0.2153
5.59,1829.0,1336.0,0,0,0,2,0,1,0.0,14,30.0,0.024,0.004,0.99,0.001,239,222,0,normal,0.7301,3165.0,0.014,0.989,566.0884,0.0,0.0583
4.68,1801.0,1402.0,0,0,0,4,0,1,0.0,39,21.0,0.007,0.011,0.95,0.08,204,195,0,normal,0.778,3203.0,0.009,0.87,684.2555,0.0,0.1902
0.96,1577.0,1360.0,0,0,0,3,0,1,0.0,9,32.0,0.048,0.014,0.913,0.079,140,181,0,normal,0.8619,2937.0,0.031,0.834,3056.1915,0.0,0.0638
8.64,996.0,1424.0,0,0,0,2,0,1,0.0,37,39.0,0.006,0.039,0.932,0.02,211,114,0,normal,1.4283,2420.0,0.0225,0.912,280.0602,0.0,0.1745
0.88,1528.0,1148.0,0,0,0,2,0,1,0.0,5,11.0,0.001,0.042,0.874,0.027,156,112,0,normal,0.7508,2676.0,0.0215,0.847,3037.4574,0.0,0.0318
10.49,1402.0,1344.0,0,0,0,4,0,1,0.0,39,45.0,0.016,0.025,0.812,0.041,210,111,0,normal,0.9579,2746.0,0.0205,0.771,261.7482,0.0,0.1848
8.65,1510.0,1297.0,0,0,0,3,0,1,0.0,40,36.0,0.048,0.04,0.998,0.006,232,247,0,normal,0.8584,2807.0,0.044,0.992,324.4712,0.0,0.1717
7.35,1366.0,1385.0,0,0,0,4,0,1,0.0,46,46.0,0.024,0.024,0.896,0.002,147,129,0,normal,1.0132,2751.0,0.024,0.894,374.2348,0.0,0.3108
6.27,2054.0,1076.0,0,0,0,4,0,1,0.0,15,20.0,0.013,0.008,0.826,0.097,115,250,0,normal,0.5236,3130.0,0.0105,0.729,499.1229,0.0,0.1293
2.71,1934.0,507.0,0,0,0,3,0,1,0.0,9,46.0,0.012,0.041,0.88,0.08,223,210,0,normal,0.262,2441.0,0.0265,0.8,900.4058,0.0,0.0402
1.0,1704.0,2020.0,0,0,0,4,0,1,0.0,31,1.0,0.006,0.049,0.882,0.093,221,197,0,normal,1.1848,3724.0,0.0275,0.789,3720.2797,0.0,0.1396
2.06,1480.0,1235.0,0,0,0,4,0,1,0.0,20,28.0,0.049,0.045,0.882,0.016,143,244,0,normal,0.8339,2715.0,0.047,0.866,1317.3217,0.0,0.1389
8.64,1007.0,748.0,0,0,0,1,0,1,0.0,4,18.0,0.024,0.016,0.957,0.001,123,216,0,normal,0.7421,1755.0,0.02,0.956,203.1015,0.0,0.0323
28.04,1028.0,1523.0,0,0,0,2,0,1,0.0,26,46.0,0.045,0.049,0.886,0.034,163,101,0,normal,1.4801,2551.0,0.047,0.852,90.9739,0.0,0.1585
2.33,1823.0,960.0,0,0,0,0,0,1,0.0,20,7.0,0.037,0.033,0.995,0.059,206,92,0,normal,0.5263,2783.0,0.035,0.936,1193.9082,0.0,0.0966
0.82,1779.0,1561.0,0,0,0,4,0,1,0.0,20,3.0,0.013,0.002,0.842,0.076,128,144,0,normal,0.877,3340.0,0.0075,0.766,4068.2095,0.0,0.155
0.08,234.0,87.0,0,0,0,1,0,0,0.0,203,4.0,0.092,0.467,0.187,0.751,104,14,1,probe,0.3702,321.0,0.2795,-0.564,3962.963,0.0,1.9333
7.98,977.0,1491.0,0,0,0,4,1,1,0.0,25,35.0,0.035,0.003,0.948,0.017,194,246,0,normal,1.5245,2468.0,0.019,0.931,309.2344,2.0,0.1282
3.3,1804.0,1124.0,0,0,0,4,0,1,0.0,16,20.0,0.026,0.003,0.866,0.065,136,229,0,normal,0.6227,2928.0,0.0145,0.801,887.0039,0.0,0.1168
1.5,1588.0,1484.0,0,0,0,1,0,1,0.0,32,31.0,0.035,0.047,0.85,0.011,186,83,0,normal,0.9339,3072.0,0.041,0.839,2046.6356,0.0,0.1711
0.53,1177.0,1577.0,0,0,0,2,0,1,0.0,9,19.0,0.002,0.034,0.946,0.069,182,132,0,normal,1.3387,2754.0,0.018,0.877,5186.4407,0.0,0.0492
1.68,1085.0,1505.0,0,0,0,1,0,1,0.0,11,16.0,0.005,0.002,0.847,0.097,172,140,0,normal,1.3858,2590.0,0.0035,0.75,1540.7496,0.0,0.0636
68.70220000000005,914.0,4926.0,0,0,0,22,1,1,15.0,2,14.0,0.03,0.028,0.832,0.165,8,18,1,r2l_exfiltration,5.3836,5840.0,0.029,0.667,85.0033,17.0,0.2222
2.23,1586.0,1423.0,0,0,0,3,0,1,0.0,9,27.0,0.032,0.014,0.835,0.048,113,232,0,normal,0.8967,3009.0,0.023,0.787,1348.7225,0.0,0.0789
1.96,2065.0,1156.0,0,0,0,1,0,1,0.0,5,14.0,0.001,0.047,0.964,0.089,126,134,0,normal,0.5595,3221.0,0.024,0.875,1642.5293,0.0,0.0394
1.83,1146.0,1819.0,0,0,0,4,0,1,0.0,31,43.0,0.008,0.037,0.996,0.066,230,237,0,normal,1.5859,2965.0,0.0225,0.93,1619.3337,0.0,0.1342
4.26,2024.0,1210.0,0,0,0,4,0,1,0.0,40,40.0,0.014,0.043,0.948,0.051,113,252,0,normal,0.5975,3234.0,0.0285,0.897,758.9768,0.0,0.3509
0.05,150.99,93.0,0,0,0,1,0,0,0.0,334,6.0,0.26,0.461,0.107,0.754,131,6,1,probe,0.6119,243.99,0.3605,-0.647,4784.1176,0.0,2.5303
8.19,1271.0,1206.0,0,0,0,4,0,1,0.0,44,12.0,0.036,0.024,0.826,0.019,144,248,0,normal,0.9481,2477.0,0.03,0.807,302.4051,0.0,0.3034
2.53,2028.0,1106.0,0,0,0,3,0,1,0.0,6,41.0,0.036,0.026,0.926,0.071,148,170,0,normal,0.5451,3134.0,0.031,0.855,1238.2458,0.0,0.0403
0.83,1574.0,1066.0,0,0,0,3,0,1,0.0,29,47.0,0.019,0.041,0.884,0.073,115,145,0,normal,0.6768,2640.0,0.03,0.811,3176.8953,0.0,0.25
0.17,1148.0,1432.0,0,0,0,2,0,1,0.0,26,47.0,0.022,0.011,0.974,0.052,178,130,0,normal,1.2463,2580.0,0.0165,0.922,15087.7193,0.0,0.1453
0.17,1078.0,872.0,0,0,0,4,0,1,0.0,2,7.0,0.001,0.001,0.868,0.094,173,120,0,normal,0.8082,1950.0,0.001,0.774,11403.5088,0.0,0.0115
1.38,1346.0,1158.0,0,0,0,2,0,1,0.0,24,49.0,0.034,0.005,0.807,0.087,167,164,0,normal,0.8597,2504.0,0.0195,0.72,1813.1789,0.0,0.1429
0.54,1165.0,1125.0,0,0,0,1,0,1,0.0,46,24.0,0.028,0.028,0.905,0.078,123,76,0,normal,0.9648,2290.0,0.028,0.827,4232.902,0.0,0.371
2.74,1426.0,1295.0,0,0,0,4,0,1,0.0,2,27.0,0.041,0.045,0.93,0.08,146,224,0,normal,0.9075,2721.0,0.043,0.85,992.7034,0.0,0.0136
13.76,1279.0,2001.0,0,0,0,1,0,1,0.0,19,40.0,0.039,0.014,0.97,0.001,104,95,0,normal,1.5633,3280.0,0.0265,0.969,238.3548,0.0,0.181
5.78,1123.0,272.0,0,0,0,7,11,0,2.0,58,5.0,0.066,0.9580200000000004,0.876,0.243,2,3,1,brute_force,0.242,1395.0,0.512,0.633,241.3077,24.0,19.3333
4.78,2143.0,1155.0,0,0,0,4,0,1,0.0,10,19.0,0.029,0.01,0.905,0.065,150,223,0,normal,0.5387,3298.0,0.0195,0.84,689.8138,0.0,0.0662
9.07,1314.0,1107.0,0,0,0,4,0,1,0.0,17,19.0,0.047,0.037,0.918,0.032,180,129,0,normal,0.8418,2421.0,0.042,0.886,266.8945,0.0,0.0939
0.67,5893.0,0.0,0,0,0,0,0,0,0.0,293,260.0,0.939,0.015,0.963,0.042,2,7,1,dos,0.0,5893.0,0.477,0.921,8782.4143,0.0,97.6667
5.68,1705.0,1005.0,0,0,0,4,0,1,0.0,35,21.0,0.038,0.012,0.997,0.071,142,230,0,normal,0.5891,2710.0,0.025,0.926,477.0287,0.0,0.2448
1.81,1165.0,1103.0,0,0,0,2,0,1,0.0,16,33.0,0.01,0.028,0.878,0.036,131,85,0,normal,0.946,2268.0,0.019,0.842,1252.3468,0.0,0.1212
1.87,1309.0,1303.0,0,0,0,4,0,1,0.0,42,20.0,0.01,0.03,0.987,0.012,165,87,0,normal,0.9947,2612.0,0.02,0.975,1396.0449,0.0,0.253
10.33,1653.0,1197.0,0,0,0,0,0,1,0.0,33,17.0,0.034,0.019,0.962,0.002,215,136,0,normal,0.7237,2850.0,0.0265,0.96,275.8687,0.0,0.1528
0.9,1508.0,930.0,0,0,0,0,0,1,0.0,46,41.0,0.004,0.009,0.958,0.04,179,172,0,normal,0.6163,2438.0,0.0065,0.918,2705.8824,0.0,0.2556
5.16,1717.0,991.0,0,0,0,0,0,1,0.0,13,1.0,0.013,0.026,0.87,0.032,152,202,0,normal,0.5768,2708.0,0.0195,0.838,524.7045,0.0,0.085
3.59,1491.0,985.0,0,0,0,4,0,1,0.0,13,4.0,0.037,0.027,0.894,0.017,216,234,0,normal,0.6602,2476.0,0.032,0.877,689.5015,0.0,0.0599
1.02,1775.0,1411.0,0,0,0,3,0,1,0.0,20,30.0,0.006,0.032,0.934,0.064,144,73,0,normal,0.7945,3186.0,0.019,0.87,3120.4701,0.0,0.1379
1.12,1690.0,1512.0,0,0,0,2,0,1,0.0,26,45.0,0.027,0.025,0.9,0.061,139,156,0,normal,0.8941,3202.0,0.026,0.839,2856.3782,0.0,0.1857
0.4,1792.0,928.0,0,0,0,4,0,1,0.0,39,41.0,0.005,0.031,0.952,0.062,213,243,0,normal,0.5176,2720.0,0.018,0.89,6783.0424,0.0,0.1822
10.09,1763.0,989.0,0,0,0,3,0,1,0.0,37,7.0,0.016,0.013,0.883,0.08,102,78,0,normal,0.5607,2752.0,0.0145,0.803,272.7183,0.0,0.3592
5.23,897.0,853.0,0,0,0,2,0,1,0.0,45,31.0,0.049,0.015,0.929,0.084,104,108,0,normal,0.9499,1750.0,0.032,0.845,334.5441,0.0,0.4286
13.27,1413.0,598.0,0,0,0,4,0,1,0.0,33,49.0,0.026,0.015,0.935,0.002,129,232,0,normal,0.4229,2011.0,0.0205,0.933,151.5334,0.0,0.2538
3.93,2086.0,712.0,0,0,0,3,0,1,0.0,35,32.0,0.027,0.048,0.955,0.032,233,234,0,normal,0.3412,2798.0,0.0375,0.923,711.7782,0.0,0.1496
3.65,1469.0,1196.0,0,0,0,1,0,1,0.0,7,47.0,0.023,0.035,0.925,0.021,216,138,0,normal,0.8136,2665.0,0.029,0.904,729.937,0.0,0.0323
3.67,1835.0,940.0,0,0,0,2,0,1,0.0,4,34.0,0.018,0.035,0.854,0.027,167,53,0,normal,0.512,2775.0,0.0265,0.827,755.9248,0.0,0.0238
1.77,2374.0,1211.0,0,0,0,4,0,1,0.0,18,9.0,0.014,0.021,0.951,0.025,111,144,0,normal,0.5099,3585.0,0.0175,0.926,2024.2801,0.0,0.1607
5.82,1238.0,503.0,0,0,0,4,0,1,0.0,13,27.0,0.049,0.031,0.919,0.045,119,223,0,normal,0.406,1741.0,0.04,0.874,299.0895,0.0,0.1083
4.71,1247.0,913.0,0,0,0,2,0,1,0.0,3,7.0,0.04,0.018,0.807,0.094,225,138,0,normal,0.7316,2160.0,0.029,0.713,458.5014,0.0,0.0133
0.46,1794.0,1204.0,0,0,0,0,0,1,0.0,43,38.0,0.006,0.031,0.898,0.039,112,204,0,normal,0.6708,2998.0,0.0185,0.859,6503.2538,0.0,0.3805
8.43,1667.0,1690.0,0,0,0,4,0,1,0.0,34,30.0,0.041,0.049,0.924,0.067,107,215,0,normal,1.0132,3357.0,0.045,0.857,398.1734,0.0,0.3148
4.72,1057.0,1389.0,0,0,0,4,0,1,0.0,29,12.0,0.024,0.001,0.897,0.021,107,113,0,normal,1.3129,2446.0,0.0125,0.876,518.1106,0.0,0.2685
6.26,1916.0,956.0,0,0,0,3,0,1,0.0,16,6.0,0.049,0.005,0.945,0.003,198,103,0,normal,0.4987,2872.0,0.027,0.942,458.7127,0.0,0.0804
3.56,1752.0,1808.0,0,0,0,2,0,1,0.0,7,17.0,0.02,0.001,0.802,0.027,103,209,0,normal,1.0314,3560.0,0.0105,0.775,999.7192,0.0,0.0673
16.69,1669.0,613.0,0,0,0,3,0,1,0.0,24,12.0,0.016,0.007,0.924,0.072,234,121,0,normal,0.3671,2282.0,0.0115,0.852,136.7204,0.0,0.1021
0.36,1049.0,704.0,0,0,0,2,0,1,0.0,46,8.0,0.028,0.05,0.865,0.065,142,152,0,normal,0.6705,1753.0,0.039,0.8,4855.9557,0.0,0.3217
1.44,657.0,1268.0,0,0,0,0,0,1,0.0,25,1.0,0.039,0.015,0.866,0.089,187,129,0,normal,1.9271,1925.0,0.027,0.777,1335.8779,0.0,0.133
0.09,150.99,82.0,0,0,0,0,0,0,0.0,471,1.0,0.177,0.948,0.199,0.938,221,23,1,probe,0.5395,232.99,0.5625,-0.739,2560.3297,0.0,2.1216
0.94,1254.0,1177.0,0,0,0,0,0,1,0.0,38,29.0,0.019,0.033,0.992,0.037,222,179,0,normal,0.9378,2431.0,0.026,0.955,2583.4219,0.0,0.1704
0.17,1659.0,1100.0,0,0,0,2,0,1,0.0,11,29.0,0.003,0.034,0.825,0.023,252,154,0,normal,0.6627,2759.0,0.0185,0.802,16134.5029,0.0,0.0435
5.92,1424.0,1121.0,0,0,0,1,0,1,0.0,40,8.0,0.005,0.024,0.852,0.083,138,170,0,normal,0.7867,2545.0,0.0145,0.769,429.826,0.0,0.2878
11.84,1609.0,1010.0,0,0,0,0,0,1,0.0,31,21.0,0.004,0.041,0.939,0.035,149,190,0,normal,0.6273,2619.0,0.0225,0.904,221.1806,0.0,0.2067
68.70220000000005,1300.0,9514.0,0,0,0,24,1,1,11.0,24,7.0,0.036,0.043,0.73,0.144,12,13,1,r2l_exfiltration,7.3128,10814.0,0.0395,0.586,157.4017,13.0,1.8462
0.64,8011.0,0.0,1,1,0,0,0,0,0.0,242,359.0,0.958,0.073,0.959,0.038,8,2,1,dos,0.0,8011.0,0.5155,0.921,12497.6599,0.0,26.8889
3.13,1778.0,576.0,0,0,0,3,0,1,0.0,46,18.0,0.042,0.017,0.905,0.069,146,93,0,normal,0.3238,2354.0,0.0295,0.836,751.8365,0.0,0.3129
6.48,670.0,1647.0,0,0,0,2,0,1,0.0,17,7.0,0.043,0.038,0.903,0.054,122,82,0,normal,2.4545,2317.0,0.0405,0.849,357.5066,0.0,0.1382
2.3,989.0,776.0,0,0,0,4,0,1,0.0,7,40.0,0.039,0.028,0.895,0.081,252,51,0,normal,0.7838,1765.0,0.0335,0.814,767.0578,0.0,0.0277
5.9,1643.0,1299.0,0,0,0,2,0,1,0.0,39,16.0,0.041,0.019,0.878,0.049,116,191,0,normal,0.7901,2942.0,0.03,0.829,498.5596,0.0,0.3333
3.53,1254.0,703.0,0,0,0,0,0,1,0.0,38,46.0,0.009,0.028,0.803,0.047,144,162,0,normal,0.5602,1957.0,0.0185,0.756,554.2339,0.0,0.2621
0.91,1666.0,317.0,0,0,0,2,1,1,0.0,3,35.0,0.008,0.016,0.873,0.011,160,241,0,normal,0.1902,1983.0,0.012,0.862,2176.7289,2.0,0.0186
6.69,2114.0,889.0,0,0,0,3,0,1,0.0,10,41.0,0.045,0.012,0.928,0.054,174,190,0,normal,0.4203,3003.0,0.0285,0.874,448.8118,0.0,0.0571
0.09,9243.0,0.0,0,1,0,0,0,0,0.0,415,420.0,0.88,0.064,0.959,0.042,2,7,1,dos,0.0,9243.0,0.472,0.917,101571.4286,0.0,138.3333
12.0,1163.0,1177.0,0,0,0,0,0,1,0.0,34,32.0,0.004,0.021,0.927,0.079,177,196,0,normal,1.0112,2340.0,0.0125,0.848,194.9838,0.0,0.191
2.49,1342.0,522.0,0,0,0,0,0,1,0.0,46,6.0,0.005,0.029,0.972,0.014,162,233,0,normal,0.3887,1864.0,0.017,0.958,748.2939,0.0,0.2822
55.39,834.0,8507.0,0,0,0,17,1,1,2.0,15,3.0,0.075,0.011,0.667,0.09,4,19,1,r2l_exfiltration,10.188,9341.0,0.043,0.577,168.6375,4.0,3.0
9.67,1704.0,829.0,0,0,0,3,0,1,0.0,15,33.0,0.007,0.013,0.871,0.087,137,81,0,normal,0.4862,2533.0,0.01,0.784,261.9171,0.0,0.1087
1.58,1421.0,1039.0,0,0,0,1,0,1,0.0,7,13.0,0.016,0.043,0.9,0.07,162,235,0,normal,0.7307,2460.0,0.0295,0.83,1555.9772,0.0,0.0429
1.61,1661.0,1391.0,0,0,0,3,0,1,0.0,43,32.0,0.001,0.038,0.981,0.055,239,145,0,normal,0.8369,3052.0,0.0195,0.926,1894.4755,0.0,0.1792
14.7,2273.0,1195.0,0,0,0,0,0,1,0.0,5,7.0,0.026,0.027,0.871,0.057,194,91,0,normal,0.5255,3468.0,0.0265,0.814,235.9023,0.0,0.0256
0.07,158.0,125.0,0,0,0,1,0,0,0.0,310,3.0,0.268,0.527,0.066,0.743,228,26,1,probe,0.7862,283.0,0.3975,-0.677,3985.9155,0.0,1.3537
1.33,1503.0,1457.0,0,0,0,4,0,1,0.0,24,46.0,0.036,0.004,0.877,0.018,109,167,0,normal,0.9688,2960.0,0.02,0.859,2223.8918,0.0,0.2182
4.72,1627.0,1066.0,0,0,0,0,0,1,0.0,23,48.0,0.007,0.046,0.927,0.09,138,85,0,normal,0.6548,2693.0,0.0265,0.837,570.43,0.0,0.1655
10.13,1847.0,1066.0,0,0,0,2,0,1,0.0,22,48.0,0.009,0.046,0.818,0.087,130,165,0,normal,0.5768,2913.0,0.0275,0.731,287.5333,0.0,0.1679
0.17,9674.120000000003,0.0,0,0,0,0,0,0,0.0,269,439.0100000000002,0.943,0.066,0.983,0.027,7,1,1,dos,0.0,9674.120000000003,0.5045,0.956,56573.8012,0.0,33.625
0.05,164.0,96.0,0,0,0,0,0,0,0.0,471,4.0,0.134,0.9580200000000004,0.147,0.884,238,14,1,probe,0.5818,260.0,0.546,-0.737,5098.0392,0.0,1.9707
0.03,9658.0,0.0,0,1,0,1,0,0,0.0,201,237.0,0.922,0.065,0.963,0.006,9,3,1,dos,0.0,9658.0,0.4935,0.957,311548.3871,0.0,20.1
0.02,180.0,102.0,0,0,0,2,0,0,0.0,366,2.0,0.132,0.878,0.043,0.735,194,11,1,probe,0.5635,282.0,0.505,-0.692,13428.5714,0.0,1.8769
1.96,1947.0,1279.0,0,0,0,0,0,1,0.0,29,19.0,0.05,0.042,0.925,0.035,209,186,0,normal,0.6566,3226.0,0.046,0.89,1645.079,0.0,0.1381
2.46,942.0,428.0,0,0,0,3,0,1,0.0,26,26.0,0.011,0.01,0.998,0.088,250,243,0,normal,0.4539,1370.0,0.0105,0.91,556.6843,0.0,0.1036
18.32,1502.0,1731.0,0,0,0,0,0,1,0.0,27,39.0,0.014,0.033,0.844,0.042,252,84,0,normal,1.1517,3233.0,0.0235,0.802,176.4642,0.0,0.1067
0.1,150.99,170.0,0,0,0,1,0,0,0.0,196,8.0,0.087,0.582,0.056,0.806,146,15,1,probe,1.1185,320.99,0.3345,-0.75,3178.1188,0.0,1.3333
2.57,975.0,783.0,0,0,0,0,0,1,0.0,40,38.0,0.032,0.028,0.818,0.056,122,128,0,normal,0.8023,1758.0,0.03,0.762,683.7806,0.0,0.3252
10.98,1539.0,1342.0,0,0,0,3,0,1,0.0,45,30.0,0.015,0.024,0.869,0.001,115,125,0,normal,0.8714,2881.0,0.0195,0.868,262.3623,0.0,0.3879
3.07,1574.0,1178.0,0,0,0,4,1,1,0.0,40,48.0,0.02,0.039,0.988,0.047,181,112,0,normal,0.7479,2752.0,0.0295,0.941,896.125,2.0,0.2198
6.23,2034.0,836.0,0,0,0,0,0,1,0.0,11,1.0,0.018,0.027,0.862,0.051,185,71,0,normal,0.4108,2870.0,0.0225,0.811,460.6002,0.0,0.0591
0.02,150.99,98.0,0,0,0,1,0,0,0.0,428,19.0,0.229,0.438,0.046,0.945,199,8,1,probe,0.6448,248.99,0.3335,-0.899,11856.6667,0.0,2.14
0.25,1335.0,2006.0,0,0,0,2,0,1,0.0,48,6.0,0.048,0.043,0.946,0.098,157,212,0,normal,1.5015,3341.0,0.0455,0.848,13310.757,0.0,0.3038
0.09,282.0,180.0,0,0,0,1,0,0,0.0,253,2.0,0.107,0.636,0.156,0.844,153,15,1,probe,0.636,462.0,0.3715,-0.688,5076.9231,0.0,1.6429
0.18,7938.0,0.0,1,1,0,1,0,0,0.0,204,274.0,0.896,0.057,0.957,0.037,7,5,1,dos,0.0,7938.0,0.4765,0.92,43856.3536,0.0,25.5
4.69,1722.0,1416.0,0,1,0,4,0,1,0.0,10,36.0,0.049,0.003,0.913,0.062,252,67,0,normal,0.8218,3138.0,0.026,0.851,668.9405,0.0,0.0395
12.91,1611.0,100.0,0,0,0,4,0,1,0.0,47,31.0,0.005,0.021,0.883,0.083,189,236,0,normal,0.062,1711.0,0.013,0.8,132.5227,0.0,0.2474
3.2,1259.0,584.0,0,0,0,3,0,1,0.0,37,10.0,0.033,0.022,0.882,0.084,245,130,0,normal,0.4635,1843.0,0.0275,0.798,575.7576,0.0,0.1504
37.31,1028.0,11488.120000000003,0,0,0,24,0,1,7.0,23,10.0,0.072,0.056,0.768,0.032,7,19,1,r2l_exfiltration,11.1644,12516.120000000003,0.064,0.736,335.4539,7.0,2.875
0.39,8537.0,0.0,0,1,0,0,0,0,0.0,217,439.0100000000002,0.911,0.098,0.969,0.005,4,9,1,dos,0.0,8537.0,0.5045,0.964,21833.7596,0.0,43.4
4.89,1487.0,1130.0,0,0,0,3,0,1,0.0,12,7.0,0.047,0.012,0.861,0.063,181,218,0,normal,0.7594,2617.0,0.0295,0.798,535.0644,0.0,0.0659
0.02,173.0,43.0,0,0,0,1,0,0,0.0,149,6.0,0.008,0.647,0.103,0.821,81,20,1,probe,0.2471,216.0,0.3275,-0.718,10285.7143,0.0,1.8171
0.83,1573.0,1299.0,0,0,0,4,0,1,0.0,36,40.0,0.002,0.028,0.906,0.07,111,211,0,normal,0.8253,2872.0,0.015,0.836,3456.077,0.0,0.3214
4.87,1309.0,1371.0,0,0,0,4,0,1,0.0,22,8.0,0.008,0.047,0.879,0.055,157,165,0,normal,1.0466,2680.0,0.0275,0.824,550.195,0.0,0.1392
15.06,2739.0,1181.0,0,0,0,3,0,1,0.0,8,33.0,0.031,0.017,0.936,0.053,110,147,0,normal,0.431,3920.0,0.024,0.883,260.2749,0.0,0.0721
5.46,1454.0,1270.0,0,0,0,1,0,1,0.0,22,44.0,0.047,0.001,0.975,0.074,215,168,0,normal,0.8729,2724.0,0.024,0.901,498.8097,0.0,0.1019
0.05,150.99,109.0,0,0,0,0,0,0,0.0,157,7.0,0.06,0.415,0.156,0.931,41,7,1,probe,0.7172,259.99,0.2375,-0.775,5097.8431,0.0,3.7381
1.42,1522.0,1616.0,0,0,0,3,1,1,0.0,39,13.0,0.033,0.011,0.888,0.028,222,129,0,normal,1.0611,3138.0,0.022,0.86,2208.304,2.0,0.1749
4.2,1696.0,1592.0,0,0,0,2,0,1,0.0,33,49.0,0.037,0.038,0.953,0.001,140,188,0,normal,0.9381,3288.0,0.0375,0.952,782.6708,0.0,0.234
0.15,1436.0,1433.0,0,1,0,1,0,1,0.0,12,41.0,0.024,0.04,0.897,0.003,102,183,0,normal,0.9972,2869.0,0.032,0.894,19000.0,0.0,0.1165
5.07,1919.0,1456.0,0,0,0,3,0,1,0.0,4,31.0,0.012,0.04,0.97,0.096,123,73,0,normal,0.7583,3375.0,0.026,0.874,665.5492,0.0,0.0323
2.95,2339.0,1323.0,0,0,0,2,0,1,0.0,39,46.0,0.025,0.015,0.922,0.015,100,234,0,normal,0.5654,3662.0,0.02,0.907,1240.9353,0.0,0.3861
7.12,1506.0,1573.0,0,0,0,0,0,1,0.0,5,6.0,0.029,0.006,0.998,0.005,137,101,0,normal,1.0438,3079.0,0.0175,0.993,432.3831,0.0,0.0362
8.63,525.0,1153.0,0,0,0,2,0,1,0.0,6,45.0,0.002,0.04,0.802,0.009,115,108,0,normal,2.192,1678.0,0.021,0.793,194.4155,0.0,0.0517
11.05,1132.0,1342.0,0,0,0,0,0,1,0.0,48,25.0,0.021,0.035,0.821,0.086,144,249,0,normal,1.1845,2474.0,0.028,0.735,223.8711,0.0,0.331
